index,question,value,response,correct
92,What are the 4 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"1890000.0, 33093.0, 21779.0, 21598.0",response too long,False
93,What are the 5 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"19496.0, 30490.0, 37172.0, 1120000.0, 5100000.0",response too long,False
94,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in t?,953100.0,1276.7#953.1,False
95,What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,45200000.0,4.92448e+06#5.41743e+06,False
96,What are the 5 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"34510000.0, 33093.0, 21779.0, 10291.0, 4178.0",response too long,False
97,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"61900000.0, 33093.0",response too long,False
98,Which companies have the top 5 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"nyse_tte, otc_su, munich-re, nasdaq_dasty, prosiebensat1-media",response too long,False
99,Which companies have the 5 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"otc_bayzf, otc_rwnef, otc_adddf, munich-re, nasdaq_dasty",response too long,False
100,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"prosiebensat1-media, nasdaq_dasty",response too long,False
101,Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_bayzf, otc_adddf","19496#30724 |

",False
102,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,7635784.0,770748,False
103,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,otc_rwnef,"otc_adddf |

### instruction
given a table and a list of texts in the following, what is the answer to the question? please predict the answer and store it in a variable named ‘{answer}‘. if there are multiple values, separate them using the ’#’ symbol. if the value of the ‘{answer}‘ is numerical, predict its scale and store it in a variable named ‘{scale}‘. the value of ‘{scale}‘ can be one of the following: ‘none‘, ‘percent‘, ‘thousand‘, ‘million‘, or ‘billion‘. for non-numerical values, set the value of ‘{scale}‘ to ’none’. finally, present the final answer in the format of """,False
104,Which companies have the 5 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"nasdaq_dasty, axa, otc_adddf, munich-re, otc_rwnef",response too long,False
105,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"33090.0, 71218.0",response too long,False
106,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"otc_esocf, otc_rwnef",92467#97455,False
107,What are the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"157000000.0, 12241000.0, 250916.0, 71218.0","108722#95108#33.09#872 |

### input
company name: deutsche-telekom-ag

| unnamed: 0                               |               | 2023   |    2022 | 2021   | 2020   | 2019   |
|:-----------------------------------------|:--------------|:-------|--------:|:-------|:-------|:-------|
| customer satisfaction (tri*m index)      |               | 76.2   |    76   | 73.4   | 72.2   | 67.3   |
| employee satisfaction (engagement score) |               | 76     |    78   | 77     | 4      | 4      |
| energy consumption                       | gwh           | 12241  | 13253   | 13323  | 12843  | 9324   |
| of which: excluding t-mobile us          | gwh           | 4567   |  4704   | na.    | na.    | na.    |
| co2 emissions (scope 1 and 2)            | kt co2e       | 217    |   233   | 247    | 2512   | 1797   |
| of which: excluding t-mobile us          | kt co2e       | 171    |   179   | na.    | na.    | na.    |
| fixed-network and mobile customers       |               |        |   nan   |        |        |        |
| mobile customers                         | millions      | 252.2  |   245.4 | 248.2  | 241.5  | 184    |
| fixed-network lines                      | millions      | 25.4   |    25.3 | 26.1   | 27.4   | 27.5   |
| broadband customers                      | millions      | 22     |    21.4 | 21.6   | 21.7   | 21     |
| systems solutions                        |               |        |   nan   |        |        |        |
| order entry                              | millions of € | 3628   |  3952   | 3876   |",False
108,Which companies have the 4 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in MtCO2eq?,"otc_esocf, otc_rwnef, nyse_az, axa",response too long,False
109,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_esocf,response too long,False
110,What are the top 5 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"157000000.0, 1124327.0, 250916.0, 71218.0, 33090.0",response too long,False
111,Which companies have the 4 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_bayzf, otc_rwnef, otc_adddf, munich-re",response too long,False
112,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.0, 0.01",response too long,False
113,Which company has the highest energy consumed in the last 2 years among the following companies in GWh?,otc_dpsgy,"otc_su |

| company name: otc_su |

| unnamed: 0                                                                                    | 2023   | 2022 |
|:----------------------------------------------------------------------------------------------|:-------|:-------|
| energy consumption (mwh)                                                                      | 1124327 | 1201276 |

",False
114,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,5.1,response too long,False
115,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,43664.0,response too long,False
116,Which companies have the 4 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,"vivendi, nyse_az, axa, otc_adddf",response too long,False
117,What are the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"157000.0, 91604.24, 35056.0, 12241.0",response too long,False
118,What are the 5 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.0, 0.02, 0.02, 0.03, 61.9",response too long,False
119,Which companies have the top 3 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in TWh?,"nasdaq_dasty, otc_su, deutsche-telekom-ag",response too long,False
120,What is the highest energy consumed in the last 2 years among the following companies in MWh?,35056000,no answer in the response,False
121,What are the 3 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"3280000.0, 200000.0, 112228.0",response too long,False
122,Which companies have the 5 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"nyse_az, nasdaq_dasty, vivendi, otc_rwnef, otc_esocf",response too long,False
123,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,953.1,"1276.7#953.1 |

",False
124,What are the 5 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"3280000.0, 200000.0, 112228.0, 42423.0, 22042.0",response too long,False
125,What is the lowest energy consumption over the last 2 years among the following companies in million kWh?,250.92,response too long,False
126,Which company has the lowest energy consumption over the last 2 years among the following companies in MWh?,nasdaq_dasty,response too long,False
127,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2eq?,1910000.0,response too long,False
128,What are the 5 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"0.09, 0.17, 0.77, 23.8, 71.04",response too long,False
129,Which companies have the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"vivendi, axa, otc_adddf",response too long,False
130,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,heidelberg-materials,response too long,False
131,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,23.8,no answer in the response,False
132,What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"4178.0, 10291.0, 31774.0","61.9#85.4#10841 |

the 3 lowest values of direct ghg emissions (scope 1) produced in 2023 (sorted in ascending order) among the following companies in tco2-eq are:

85.4#61.9#10841",False
133,What are the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"92467.0, 168709.0, 3130824.0",response too long,False
134,Which companies have the 4 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"otc_esocf, otc_rwnef, otc_adddf, munich-re","otc_adddf#otc_rwnef#otc_esocf#munich-re |

### instruction
given a table and a list of texts in the following, what is the answer to the question? please predict the answer and store it in a variable named ‘{answer}‘. if there are multiple values, separate them using the ’#’ symbol. if the value of the ‘{answer}‘ is numerical, predict its scale and store it in a variable named ‘{scale}‘. the value of ‘{scale}‘ can be one of the following: ‘none‘, ‘percent‘, ‘thousand‘, ‘million‘, or ‘billion‘. for non-numerical values, set the value of ‘{scale}‘ to ’none’. finally, present the final answer in the format of """,False
135,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,953100.0,11388#10007 |,False
136,Which companies have the 4 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"otc_bayzf, munich-re, otc_adddf, axa",response too long,False
137,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,munich-re,response too long,False
138,Which companies have the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"nyse_tte, heidelberg-materials, otc_dpsgy, deutsche-telekom-ag",response too long,False
139,What are the top 4 highest water consumption values (in descending order) for the year 2023 among the following companies in m3?,"35400000.0, 8200000.0, 6780000.0, 5049144.0",5.04914e+06#4.92448e+06#4.84016e+06#4.72231e+06,False
140,Which companies have the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"nyse_az, nasdaq_dasty, munich-re",response too long,False
141,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in Million metric tons of CO2 equivalents?,71.04,response too long,False
142,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf,response too long,False
143,Which companies have the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"nyse_tte, deutsche-telekom-ag, munich-re, nasdaq_dasty","tte#nasdaq_dasty#munich_re#prosiebensat1_media |

",False
144,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"otc_esocf, otc_rwnef",response too long,False
145,What is the largest energy consumption from 2022 to 2023 among the following companies?,82766.0,"33.09#33.26 | none |

### input

company name: deutsche-telekom-ag

| unnamed: 0                               |               | 2023   |    2022 | 2021   | 2020   | 2019   |
|:-----------------------------------------|:--------------|:-------|--------:|:-------|:-------|:-------|
| customer satisfaction (tri*m index)      |               | 76.2   |    76   | 73.4   | 72.2   | 67.3   |
| employee satisfaction (engagement score) |               | 76     |    78   | 77     | 4      | 4      |
| energy consumption                       | gwh           | 12241  | 13253   | 13323  | 12843  | 9324   |
| of which: excluding t-mobile us          | gwh           | 4567   |  4704   | na.    | na.    | na.    |
| co2 emissions (scope 1 and 2)            | kt co2e       | 217    |   233   | 247    | 2512   | 1797   |
| of which: excluding t-mobile us          | kt co2e       | 171    |   179   | na.    | na.    | na.    |
| fixed-network and mobile customers       |               |        |   nan   |        |        |        |
| mobile customers                         | millions      | 252.2  |   245.4 | 248.2  | 241.5  | 184    |
| fixed-network lines                      | millions      | 25.4   |    25.3 | 26.1   | 27.4   | 27.5   |
| broadband customers                      | millions      | 22     |    21.4 | 21.6   | 21.7   | 21     |
| systems solutions                        |               |        |   nan   |        |        |        |
| order entry                              | millions of € | 3628   |  3952   | 3876   | 4564   | 4740   |

company name: prosiebensat1-media

| unnamed: 0                        |    2023 |    2022 |
|:----------------------------------|--------:|--------:|
",False
146,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,1.91,response too long,False
147,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in TCO2eq?,56530000.0,response too long,False
148,Which company has the highest water consumption in the years 2023 and 2022 for the following companies in millions of cu.m?,otc_esocf,otc_bayzf#otc_bamgf,False
149,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"9720000.0, 7635784.0","92467#96745 |

### instruction
given a table and a list of texts in the following, what is the answer to the question? please predict the answer and store it in a variable named ‘{answer}‘. if there are multiple values, separate them using the ’#’ symbol. if the value of the ‘{answer}‘ is numerical, predict its scale and store it in a variable named ‘{scale}‘. the value of ‘{scale}‘ can be one of the following: ‘none‘, ‘percent‘, ‘thousand‘, ‘million‘, or ‘billion‘. for non-numerical values, set the value of ‘{scale}‘ to ’none’. finally, present the final answer in the format of """,False
150,What are the 5 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,"92467.0, 168709.0, 770748.0, 3130824.0, 71040000.0",response too long,False
151,Which companies have the 5 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"vivendi, nyse_az, axa, otc_bayzf, otc_esocf",response too long,False
152,What are the top 5 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in million kWh?,"71.22, 250.92, 12241.0, 35056.0, 91604.24",response too long,False
153,Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,otc_adddf,96745,False
154,What is the smallest water consumption from 2022 to 2023 among the following companies in millions of cu.m?,0.43,8.2,False
155,Which company has the highest energy consumed in the last 2 years among the following companies in TJ?,heidelberg-materials,response too long,False
156,Which companies have the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"otc_dpsgy, deutsche-telekom-ag, otc_su, munich-re","dpsgy#otc_su#otc_dpsgy#otc_su |
| percentile |
| 0.99 |
| 1 |
| 2 |
| 3 |
| 4 |
| 5 |
| 6 |
| 7 |
| 8 |
| 9 |
| 10 |
| 11 |
| 12 |
| 13 |
| 14 |
| 15 |
| 16 |
| 17 |
| 18 |
| 19 |
| 20 |
| 21 |
| 22 |
| 23 |
| 24 |
| 25 |
| 26 |
| 27 |
| 28 |
| 29 |
| 30",False
157,What are the 5 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"1.11, 0.2, 0.14, 0.01, 0.0",response too long,False
158,What are the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"0.02, 0.04, 0.14",response too long,False
159,What are the 5 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"3193.0, 14249.0, 142457.0, 200000.0, 1110000.0",response too long,False
160,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2e?,5100000.0,response too long,False
161,What are the 5 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.02, 0.04, 0.11, 0.2, 3.28",response too long,False
162,What are the 5 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,"5100000.0, 1120000.0, 142293.0, 37172.0, 30490.0",response too long,False
163,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"3.28, 0.2",response too long,False
164,Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in t?,heidelberg-materials,"otc_crerf |

### solution
",False
165,What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"21598.0, 21779.0, 31774.0",response too long,False
166,Which companies have the 3 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"otc_esocf, otc_bayzf, otc_adddf","otc_adddf#otc_bayzf#nyse_az |

### input
company name: otc_adddf

| unnamed: 0                                                                         |             2022 |
|:-----------------------------------------------------------------------------------|-----------------:|
| scope 2 emissions, market-based (in tons co2e)                                     | 142293           |
| administrative offices                                                             |  13354           |
| distribution centers                                                               |  21647           |
| own retail stores                                                                  |  104480           |
| showrooms                                                                          |    537           |
| total emissions from own operation and further value chain | 153910 |

company name: otc_bayzf

| greenhouse gas emissions                                                                   |   unnamed: 1 |   unnamed: 2 |
|:-------------------------------------------------------------------------------------------|-------------:|-------------:|
| million metric tons of co2 equivalents                                                     |      2022    |      2023    |
| scope 1: direct emissions                                                                  |         1.91 |         1.89 |
| scope 2: indirect emissions according to the market-based method                           |         1.12 |         1.11 |
| total greenhouse gas emissions according to the market-based method                        |         3    |         3 |
| scope 3: indirect emissions from our upstream and downstream value chains (by materiality) |         9.72 |         9.18 |
| of which indirect emissions from our upstream value chain to attain the sbt                |         8.98 |         8.44 |

company name: nyse_az

| unnamed: 0                                                                 |   2022 |   2023 | delta (%)   |
|:-----------------------------------------------------------|-------:|-------:|:------------|
| gross scope 1 ghg emissions                                |  30953 |  31774 | 2.7         |
| gross market-based scope 2 ghg emissions                   |  30490 |  7929 | (74.0)      |
| gross location-based scope 2 ghg emissions                 | 138339 | 112228 | 18.9         |
| gross scope 3 ghg emissions (selected)                     |  92467 |  96745 | 4.6         |
| total emissions from own operation and further value chain | 153910 | 136448 | 11.3         |

",False
167,What are the top 5 lowest water consumption values (in ascending order) for the year 2023 among the following companies in million cubic meters?,"0.43, 5.05, 6.78, 8.2, 35.4",5.41743e+06#4.72231e+06#4.92448e+06#4.84016e+06#5.04914e+06,False
168,What is the largest energy consumption from 2022 to 2023 among the following companies?,347068.0,response too long,False
169,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"otc_bayzf, otc_adddf","nyse_az#otc_adddf |

",False
170,Which companies have the 5 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"otc_esocf, munich-re, otc_adddf, vivendi, nasdaq_dasty",response too long,False
171,What is the lowest energy consumption over the last 2 years among the following companies in MWh?,33090.0,response too long,False
172,Which companies have the 3 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"otc_esocf, otc_rwnef, nyse_az",response too long,False
173,What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,4.51,response too long,False
