index,question,value,response,correct
189,What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"30490.0, 142293.0"," 30490.00, 142293.00",True
190,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"prosiebensat1-media, deutsche-telekom-ag"," prosiebensat.1 media, deutsche telekom ag",False
191,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,otc_rwnef, otc_rwnef,True
192,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"otc_adddf, nasdaq_dasty"," otc_adddf, nasdaq_dasty",True
193,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"otc_rwnef, vivendi"," vivendi, otc_rwnef",False
194,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in TWh?,"nyse_tte, munich-re"," munich-re, nyse_tte",False
195,Which company has the highest energy consumed in the last 4 years among the following companies in TWh?,nyse_tte, nyse_tte,True
196,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"deutsche-telekom-ag, prosiebensat1-media"," deutsche telekom ag, prosiebensat.1 media",False
197,Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"axa, otc_rwnef"," otc_rwnef, axa",False
198,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in Million metric tons of CO2 equivalents?,9.18, 9.18,True
199,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"250916, 12241000"," 250916.00, 12241000.00",True
200,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in TWh?,"157.0, 0.25"," 250.92, 157.00",False
201,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,953.1, 953.10,True
202,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"7635784.0, 92467.0"," 7635784.00, 92467.00",True
203,Which company has the lowest energy consumption over the last 4 years among the following companies in MWh?,otc_su, gri,False
204,What are the top 2 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of cu.m?,"35.4, 8.2"," 35.40, 8.20",True
205,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in TCO2eq?,1120000.0, 19496.00,False
206,What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,45200000.0," 45200000.00, 5049144.00",False
207,What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"92467.0, 9720000.0"," 9720.00, 92467.00",False
208,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,85.4, 85.40,True
209,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"157000000.0, 1124327.0"," 1124327.00, 157000.00",False
210,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"142457.0, 3193.0"," 142457.00, 3193.00",True
211,What are the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in m3?,"5049144.0, 8200000.0"," 5049144.00, 8200000.00",True
212,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"0.2, 0.14"," 142.46, 0.20",False
213,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,otc_bayzf, nasdaq_dasty,False
214,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"12241.0, 33.09"," 12241.00, 33.09",True
215,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"770748.0, 168709.0"," 770748.00, 179523.00",False
216,Which companies have the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"nyse_az, otc_rwnef"," otc_rwnef, nyse_az",False
217,What is the largest energy consumption from 2022 to 2023 among the following companies?,35056, 166.00,False
218,Which companies have the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"otc_bayzf, otc_esocf"," otc_bayzf, otc_esocf",True
219,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"200000.0, 14249.0"," 14249.00, 200.00",False
220,What is the smallest water consumption from 2022 to 2023 among the following companies in m3?,432730, 432730.00,True
221,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,7799933.0, 7799933.00,True
222,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"142293.0, 19496.0"," 142293.00, 19496.00",True
223,Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2eq?,axa, axa,True
224,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"37172.0, 30490.0"," 37172.00, 30490.00",True
225,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in MtCO2eq?,0.04, 3.28,False
226,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2-eq?,9720000.0, 9720000.00,True
227,Which company has the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf, nyse_az,False
228,Which companies have the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in m3?,"otc_bamgf, otc_crerf"," otc_bamgf, otc_crerf",True
229,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,otc_dpsgy, otc_dpsgy,True
230,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"otc_rwnef, otc_adddf"," otc_adddf, otc_rwnef",False
231,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in MtCO2eq?,"34.51, 0.0"," 4178.00, 34.51",False
232,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"112228.0, 22042.0"," 112228.00, 22042.00",True
233,Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,vivendi, vivendi,True
234,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"200000.0, 42423.0"," 42423.00, 0.20",False
